"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
-0.00156945;7.23002;1.19904;-0.000478316
-0.00157684;7.25999;1.21006;-0.000864078
-0.00158584;7.29002;1.22066;-0.00083356
-0.00159258;7.31004;1.22782;-0.00104897
-0.00159564;7.32005;1.23125;-0.000734259
-0.00160369;7.36003;1.24443;-0.000486542
-0.00160803;7.39;1.25467;-0.000362087
-0.00161444;7.42002;1.26621;-0.000748683
-0.0016223;7.44999;1.2771;-0.000695039
-0.0016324;7.48002;1.28824;-0.00111847
-0.00164134;7.50999;1.29831;-0.000656415
-0.00164354;7.53001;1.30494;-7.20136e-006
-0.0016439;7.54002;1.30854;-0.000192214
-0.00164957;7.57005;1.32013;-0.00078683
-0.00165817;7.60002;1.3315;-0.00072508
-0.00166554;7.63005;1.34269;-0.000593949
-0.00167135;7.66001;1.35337;-0.000493817
-0.00167508;7.69004;1.36376;-0.000223577
-0.00168073;7.72001;1.37558;-0.000731647
-0.00168548;7.74003;1.38334;-0.000493228
-0.00168744;7.75004;1.38714;-0.000539958
-0.00169498;7.78001;1.39856;-0.00077933
-0.00170242;7.81004;1.40905;-0.000640571
-0.0017074;7.84001;1.41964;-0.000300824
-0.00170824;7.85002;1.42353;-0.00013107
-0.00171085;7.87004;1.43168;-0.000509202
-0.00171718;7.9;1.44347;-0.000564038
-0.00172567;7.93003;1.45498;-0.000910699
-0.00173198;7.96;1.46573;-0.000262677
-0.00173347;7.99003;1.4768;-7.33099e-006
-0.00173613;8.02;1.48909;-0.00042504
-0.00174405;8.05003;1.50097;-0.000909984
-0.00174701;8.06004;1.50499;-0.000557124
-0.00175254;8.08;1.51265;-0.000887811
-0.00175974;8.11003;1.52363;-0.000424325
-0.0017627;8.14;1.53492;-9.98374e-005
-0.00176699;8.17002;1.54728;-0.000594198
-0.00177424;8.19999;1.55924;-0.000617563
-0.00178287;8.23002;1.57102;-0.000848114
-0.00178773;8.25999;1.58199;-3.84446e-005
-0.00178687;8.28001;1.58982;0.000254333
-0.00178711;8.29002;1.59406;-0.000314056
-0.00179378;8.32005;1.60691;-0.000878632
-0.00180381;8.35002;1.61936;-0.000732719
-0.00181039;8.38005;1.63103;-0.00039345
-0.00180985;8.41002;1.64234;0.000247419
-0.00181131;8.44004;1.65525;-2.27686e-005
-0.00181511;8.47001;1.66803;-0.000547289
-0.00182106;8.49003;1.67633;-0.000886797
-0.00182473;8.50004;1.68049;-0.000879883
-0.00183048;8.53001;1.69187;-0.000131249
-0.00182962;8.56004;1.70394;0.000225425
-0.00183024;8.59001;1.71724;-0.000315785
-0.00183314;8.60002;1.72158;-0.00047791
-0.00183722;8.62004;1.73012;-0.000478387
-0.00184138;8.65001;1.74222;-0.000208974
-0.00183865;8.68003;1.75371;0.000633121
-0.00183386;8.71;1.76705;8.5235e-005
-0.001834;8.74003;1.78023;-0.000239968
-0.00183921;8.77;1.79293;-0.000464558
-0.00184308;8.80003;1.80469;-0.000192761
-0.00184258;8.81004;1.80869;0.000375629
-0.00184045;8.83;1.81736;0.000116229
-0.00184064;8.86003;1.83103;-0.00037682
-0.00184797;8.89;1.84433;-0.000617146
-0.00185309;8.92002;1.85651;-0.000223755
-0.0018511;8.94999;1.8687;0.000478626
-0.00185397;8.98002;1.8824;-6.87834e-005
-0.00185701;9.00999;1.89565;-0.000407338
-0.00185952;9.03001;1.90444;-0.000162243
-0.00186084;9.04002;1.90844;-0.000499844
-0.00185992;9.07005;1.92043;0.000363231
-0.00185717;9.10002;1.9341;3.89818e-005
-0.00185722;9.13005;1.94799;-0.000215172
-0.00186148;9.16002;1.96141;-0.000338673
-0.0018599;9.19004;1.97387;0.000447154
-0.00185623;9.22001;1.98742;9.36989e-005
-0.00185636;9.24003;1.997;-0.000223398
-0.00185895;9.25004;2.00161;-0.000455141
-0.00186698;9.28001;2.0154;-0.000708818
-0.00186681;9.31004;2.02794;0.000153304
-0.00186463;9.34001;2.04134;0.0001719
-0.00186396;9.35002;2.04622;0.000100851
-0.00186408;9.37004;2.05568;-0.000307679
-0.00187063;9.40001;2.06981;-0.000616669
-0.00187018;9.43003;2.08254;0.00024736
-0.00186629;9.46;2.09594;0.00033319
-0.00186372;9.49003;2.11068;1.66822e-005
-0.00186372;9.52;2.12481;-0.000423915
-0.00185955;9.55003;2.13781;0.000313275
-0.00185828;9.56004;2.14196;0.000301473
-0.00185455;9.58;2.15114;0.000509851
-0.00185711;9.61003;2.16585;-0.000238783
-0.0018612;9.64;2.18013;-0.000431902
-0.0018612;9.67002;2.19341;2.34176e-005
-0.00185852;9.69999;2.20696;0.000371509
-0.00185596;9.72001;2.21697;0.000139289
-0.00185623;9.75004;2.23147;-0.000385232
-0.00185653;9.78001;2.24544;-2.45046e-005
-0.00185067;9.81004;2.25832;0.000934415
-0.00184237;9.84001;2.27343;0.000163846
-0.00184292;9.87004;2.28841;-0.000208087
-0.00184456;9.88005;2.29332;-0.000246711
-0.00184642;9.90001;2.30263;-0.000154681
-0.00184181;9.93003;2.31621;0.000809484
-0.00183518;9.94999;2.32656;0.000471406
-0.00183262;9.97001;2.33675;3.12854e-005
-0.00183239;9.99003;2.34682;1.41192e-005
-0.00182987;10.02;2.3608;0.000346952
-0.00182237;10.05;2.37478;0.000726156
-0.00181693;10.07;2.38521;0.00031703
-0.00181799;10.09;2.39532;-0.000159953
-0.00181854;10.1;2.40036;-0.000130985
-0.00181955;10.12;2.41003;-7.68643e-005
-0.00181309;10.15;2.42346;0.00103321
-0.00180441;10.17;2.4335;0.000695612
-0.00180033;10.19;2.44424;6.54715e-005
