"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
-0.00407278;6.96001;1.11202;-0.00341285
-0.00408426;6.97002;1.11537;-0.00342822
-0.00412911;7.01;1.12827;-0.00352862
-0.00417157;7.05004;1.14111;-0.00308079
-0.00418291;7.06005;1.14469;-0.00327344
-0.00420729;7.08001;1.15201;-0.00338144
-0.00424315;7.11004;1.1624;-0.00352068
-0.00428081;7.14001;1.17284;-0.00369758
-0.00431546;7.17003;1.18271;-0.00332017
-0.00432567;7.18004;1.18582;-0.00324339
-0.00436781;7.22002;1.19904;-0.00313468
-0.00440464;7.25005;1.21005;-0.00355095
-0.00444108;7.28002;1.22061;-0.00335068
-0.00447771;7.31005;1.23126;-0.00352854
-0.00452128;7.35003;1.2444;-0.00310392
-0.00455208;7.38;1.25467;-0.00289507
-0.00456339;7.39001;1.25844;-0.00310392
-0.00458922;7.41002;1.26622;-0.00353546
-0.00462634;7.44005;1.2771;-0.00328929
-0.00466371;7.47002;1.28816;-0.00346572
-0.00468648;7.49004;1.295;-0.00319726
-0.00469699;7.50005;1.29831;-0.00315029
-0.00472786;7.53002;1.30855;-0.00287945
-0.00476372;7.56005;1.32018;-0.0032881
-0.00479987;7.59002;1.33151;-0.00309021
-0.0048122;7.60003;1.33527;-0.00348122
-0.00483748;7.62005;1.34268;-0.00333531
-0.00487186;7.65001;1.35341;-0.00307471
-0.00490204;7.68004;1.3638;-0.00273425
-0.00493706;7.71001;1.37552;-0.0032428
-0.00497487;7.74004;1.38718;-0.0032428
-0.0050125;7.77001;1.39861;-0.00334307
-0.00504584;7.80004;1.40907;-0.00302669
-0.00505574;7.81005;1.41243;-0.00287315
-0.00507537;7.83001;1.4196;-0.00260206
-0.00511162;7.86004;1.43176;-0.00335833
-0.00515118;7.89001;1.44354;-0.00335881
-0.00519027;7.92003;1.45488;-0.00353619
-0.00522651;7.95005;1.46579;-0.00311168
-0.00525996;7.98002;1.47688;-0.00291951
-0.00529871;8.01005;1.48902;-0.00346042
-0.00532759;8.03001;1.49711;-0.00368168
-0.00534215;8.04002;1.50102;-0.00377561
-0.00538442;8.07005;1.51269;-0.0034671
-0.00541951;8.10002;1.52359;-0.00297286
-0.00545355;8.13005;1.53488;-0.00305678
-0.00549425;8.16002;1.54727;-0.00351288
-0.00553582;8.19004;1.55935;-0.00336649
-0.00557606;8.22001;1.57103;-0.00352861
-0.00560007;8.24003;1.57827;-0.00309612
-0.00561069;8.25004;1.58195;-0.00268032
-0.00564268;8.28001;1.59397;-0.00264062
-0.00568095;8.31004;1.60704;-0.0032195
-0.00572226;8.34001;1.61936;-0.00348272
-0.00573593;8.35002;1.62342;-0.00325097
-0.00576055;8.37004;1.63107;-0.00318994
-0.0057937;8.40001;1.64244;-0.00264253
-0.00582774;8.43003;1.65513;-0.00271978
-0.00585416;8.45005;1.66386;-0.00333394
-0.00586771;8.46;1.66807;-0.00310411
-0.00590671;8.49003;1.68043;-0.00320615
-0.00594044;8.52;1.69191;-0.00267218
-0.00597125;8.55003;1.70394;-0.00244712
-0.00598309;8.56004;1.70837;-0.00290297
-0.0060088;8.58;1.71731;-0.00284909
-0.00604556;8.61003;1.73016;-0.00287293
-0.00608034;8.64;1.74221;-0.0028963
-0.00611155;8.67002;1.75376;-0.00250815
-0.00614763;8.70005;1.7671;-0.00290297
-0.00618709;8.73002;1.78022;-0.00311171
-0.00622703;8.76005;1.79301;-0.00313507
-0.00625102;8.78001;1.80088;-0.00295817
-0.00626176;8.79002;1.80468;-0.00269495
-0.00629428;8.82005;1.81741;-0.0024166
-0.00633003;8.85002;1.83111;-0.00280141
-0.00636746;8.88005;1.84423;-0.00290279
-0.00640236;8.91002;1.85653;-0.00277214
-0.00643374;8.94004;1.86865;-0.00240879
-0.00647037;8.97001;1.88238;-0.0029252
-0.00649666;8.99003;1.89126;-0.00299586
-0.00651011;9.00004;1.89572;-0.00304212
-0.00654836;9.03001;1.90853;-0.00292672
-0.00657793;9.06004;1.92041;-0.00205411
-0.0066089;9.09001;1.93399;-0.00250806
-0.00662137;9.10002;1.93878;-0.00269402
-0.00664673;9.12004;1.94799;-0.00281037
-0.00668497;9.15001;1.96154;-0.0028335
-0.00671661;9.18003;1.9739;-0.00228681
-0.00673586;9.20005;1.98263;-0.00212343
-0.00674666;9.21;1.98742;-0.00238474
-0.00678296;9.24003;2.00167;-0.00270994
-0.00682176;9.27;2.01541;-0.00294097
-0.00685479;9.30003;2.02795;-0.00232489
-0.00686406;9.31004;2.03207;-0.00217803
-0.00688559;9.33;2.04129;-0.00249399
-0.00692431;9.36003;2.05578;-0.00284804
-0.00696446;9.39;2.06982;-0.00287236
-0.00699738;9.42002;2.08258;-0.00228871
-0.00702652;9.45005;2.09597;-0.00206174
-0.00706114;9.48002;2.11074;-0.00262536
-0.00709816;9.51005;2.12478;-0.00264849
-0.00712123;9.53001;2.13366;-0.00254835
-0.00713083;9.54002;2.13778;-0.00210966
-0.00715823;9.57005;2.15127;-0.00195397
-0.00719085;9.60002;2.16574;-0.00255598
-0.0072302;9.63005;2.18023;-0.00287212
-0.00726244;9.66002;2.19345;-0.00200815
-0.00728995;9.69004;2.20697;-0.0020612
-0.00731343;9.71;2.21698;-0.0026315
-0.00735332;9.74003;2.23147;-0.00287206
-0.00739128;9.77;2.24536;-0.0025955
-0.00741955;9.80003;2.25836;-0.0017534
-0.00744703;9.83;2.2734;-0.00189965
-0.00746954;9.85002;2.28347;-0.00257103
-0.00750689;9.88005;2.29815;-0.00251715
-0.0075352;9.91002;2.31146;-0.001738
-0.00756505;9.94004;2.32647;-0.00223868
-0.00757779;9.95005;2.33172;-0.00261633
-0.00759145;9.96;2.33685;-0.00270979
-0.00763319;9.99003;2.35174;-0.00289576
-0.00766697;10.02;2.36526;-0.00210135
-0.00769752;10.05;2.37994;-0.0020613
-0.00770844;10.06;2.38516;-0.00212328
-0.00771983;10.07;2.39025;-0.00234644
-0.00774451;10.09;2.40033;-0.00255482
-0.00777985;10.12;2.41461;-0.0023946
-0.00780877;10.15;2.42837;-0.00180714
-0.00782913;10.17;2.4389;-0.00206034
-0.00785301;10.19;2.44946;-0.00246279
-0.00787937;10.21;2.45965;-0.00270979
-0.00791291;10.24;2.47369;-0.00206952
-0.0079414;10.27;2.48819;-0.00186084
-0.00795204;10.28;2.4935;-0.00214504
-0.00796406;10.29;2.49877;-0.00240825
-0.00798942;10.31;2.50906;-0.00252508
-0.00801489;10.33;2.51922;-0.00248693
-0.00804426;10.36;2.53305;-0.00176166
-0.00806304;10.38;2.54287;-0.00206112
-0.00807356;10.39;2.54818;-0.00189995
-0.00809601;10.41;2.55859;-0.00241588
-0.00812269;10.43;2.56893;-0.00274061
-0.00816082;10.46;2.58337;-0.00254224
-0.00819037;10.49;2.59741;-0.00166796
-0.00821204;10.5101;2.60815;-0.00236796
-0.00823883;10.53;2.6188;-0.00266227
-0.00826495;10.55;2.62884;-0.00254116
-0.00829602;10.58;2.643;-0.00184623
-0.00831298;10.6;2.65261;-0.00168363
-0.00832199;10.61;2.65789;-0.0017294
-0.00834345;10.63;2.66867;-0.00225392
-0.00836827;10.65;2.67923;-0.0024474
-0.00839354;10.67;2.68933;-0.00255612
-0.00842355;10.7001;2.70306;-0.00181511
-0.00844135;10.72;2.71319;-0.00169686
-0.00846112;10.74;2.72393;-0.00198487
-0.00848394;10.7601;2.73425;-0.00243977
-0.00851679;10.79;2.74887;-0.00205401
-0.00853138;10.81;2.7579;-0.00117663
-0.0085373;10.82;2.76272;-0.00128153
-0.00855374;10.84;2.77334;-0.00181368
-0.00857615;10.86;2.78418;-0.0023239
-0.00860159;10.88;2.79455;-0.00257889
-0.00863394;10.91;2.8088;-0.0019619
-0.0086421;10.92;2.81329;-0.0016758
-0.00865844;10.94;2.82327;-0.0015976
-0.00867841;10.96;2.83392;-0.00215359
-0.00870188;10.98;2.84429;-0.00237007
-0.00872641;11;2.8544;-0.0024863
-0.00875582;11.03;2.86807;-0.00181539
-0.00878302;11.06;2.88296;-0.00183733
-0.00880332;11.08;2.89346;-0.00203092
-0.00882707;11.1;2.90371;-0.00260122
-0.00885253;11.12;2.91384;-0.00242443
-0.00886383;11.13;2.91836;-0.00257893
-0.00888106;11.15;2.92739;-0.00123615
-0.0088946;11.17;2.9375;-0.00144406
-0.00891441;11.19;2.94842;-0.00218411
-0.00893822;11.21;2.95886;-0.00237818
-0.0089611;11.23;2.9689;-0.00217791
-0.00897081;11.24;2.97351;-0.00203867
-0.00898661;11.2601;2.98257;-0.00144739
-0.0090028;11.28;2.99276;-0.00172873
-0.0090233;11.3;3.00347;-0.00209935
-0.00904616;11.32;3.01413;-0.00219329
-0.00906982;11.34;3.02444;-0.00239546
-0.0090804;11.35;3.0292;-0.00204642
-0.00909602;11.37;3.03823;-0.00141318
-0.00911175;11.39;3.0484;-0.00168212
-0.00913026;11.41;3.0592;-0.00174411
-0.00914917;11.43;3.06951;-0.0019234
-0.00916968;11.4501;3.07946;-0.00219996
-0.00917919;11.46;3.08413;-0.00186999
-0.00919875;11.49;3.09793;-0.000965907
-0.00921211;11.5101;3.10852;-0.00155814
-0.0092304;11.53;3.11908;-0.00190718
-0.00925157;11.55;3.12927;-0.00224669
-0.00926254;11.56;3.1343;-0.00210841
-0.0092803;11.58;3.14361;-0.00170691
-0.00930273;11.61;3.15814;-0.00138171
-0.00932149;11.63;3.16885;-0.00212081
-0.00934347;11.65;3.17923;-0.00211604
-0.00936597;11.67;3.18933;-0.00233967
-0.00939265;11.7001;3.20309;-0.00153668
-0.00941606;11.73;3.21795;-0.00161393
-0.00943693;11.75;3.22839;-0.0023845
-0.00945939;11.77;3.23877;-0.00194533
-0.00946996;11.78;3.24377;-0.00227721
-0.00948852;11.8;3.25344;-0.00156005
-0.00950569;11.83;3.2673;-0.000919177
-0.00951821;11.85;3.2781;-0.00139744
-0.00953765;11.87;3.28884;-0.00222333
-0.0095487;11.88;3.29409;-0.00198491
-0.00955867;11.89;3.29916;-0.00195367
-0.00958204;11.92;3.3132;-0.00137479
-0.00960047;11.9501;3.32785;-0.0011421
-0.00961477;11.97;3.33877;-0.00147493
-0.00963364;11.99;3.34909;-0.00218494
-0.00965491;12.0101;3.35916;-0.00203843
-0.00967726;12.04;3.37307;-0.0011744
-0.00968831;12.06;3.38311;-0.00102658
-0.00970258;12.08;3.39392;-0.00161381
-0.00972292;12.1;3.40441;-0.00226231
-0.00974458;12.12;3.41449;-0.00203867
-0.00976823;12.15;3.42807;-0.00144406
-0.00979049;12.18;3.44332;-0.00147457
-0.00980752;12.2001;3.45401;-0.00171395
-0.00982819;12.22;3.46432;-0.00229283
-0.00985737;12.25;3.47863;-0.00178499
-0.0098776;12.28;3.4931;-0.00101156
-0.0098914;12.3;3.50384;-0.00155897
-0.00990017;12.31;3.50912;-0.0017602
-0.00991024;12.32;3.51428;-0.00214548
-0.00993113;12.34;3.52447;-0.00195427
-0.00995087;12.37;3.53836;-0.00088854
-0.00996587;12.4;3.55313;-0.00114269
-0.00998139;12.42;3.56366;-0.00180645
-0.0100014;12.44;3.57388;-0.0021065
-0.0100305;12.47;3.58831;-0.00193037
-0.0100503;12.5;3.60214;-0.000934734
-0.0100626;12.52;3.61276;-0.00138201
-0.0100705;12.53;3.61825;-0.00148214
-0.0100796;12.54;3.62356;-0.00192846
-0.0101001;12.56;3.634;-0.0020162
-0.0101233;12.59;3.6481;-0.00126189
-0.0101419;12.62;3.66287;-0.00125832
-0.0101495;12.63;3.66827;-0.00158257
-0.0101587;12.64;3.67361;-0.0018515
-0.0101798;12.66;3.68405;-0.00219274
-0.0102014;12.68;3.69427;-0.0020392
-0.0102227;12.71;3.70809;-0.00104261
-0.0102424;12.74;3.72341;-0.0015204
-0.0102611;12.7601;3.7341;-0.00197625
-0.0102829;12.78;3.7445;-0.00222326
-0.0103099;12.81;3.75878;-0.00156093
-0.0103292;12.84;3.77316;-0.00111938
-0.0103354;12.85;3.77856;-0.00116587
-0.0103427;12.86;3.78396;-0.00154352
-0.0103594;12.88;3.79431;-0.00169063
-0.0103775;12.9;3.80444;-0.00188422
-0.0103998;12.93;3.81829;-0.00132919
-0.010412;12.9501;3.82809;-0.00117278
-0.0104186;12.9601;3.8333;-0.00135901
-0.0104345;12.98;3.84377;-0.0016742
-0.0104543;13;3.85424;-0.00211384
-0.0104829;13.03;3.86876;-0.00181629
-0.0105046;13.06;3.88277;-0.00128128
-0.0105184;13.08;3.89327;-0.00135901
-0.0105346;13.1;3.90365;-0.00175955
-0.0105538;13.12;3.9139;-0.00197651
-0.0105767;13.15;3.92775;-0.0013385
-0.0105874;13.17;3.93715;-0.000934383
-0.0105929;13.18;3.94237;-0.00116517
-0.0106074;13.2;3.95318;-0.00152805
-0.0106253;13.22;3.96361;-0.0018914
-0.0106446;13.24;3.97399;-0.00183775
-0.010662;13.2701;3.98781;-0.000679991
-0.0106705;13.29;3.99794;-0.000988028
-0.0106847;13.31;4.00887;-0.00161364
-0.0107018;13.33;4.01931;-0.00166001
-0.0107175;13.35;4.02941;-0.00144496
-0.0107316;13.38;4.04317;-0.000611445
-0.0107436;13.41;4.05852;-0.000949523
-0.0107566;13.43;4.06911;-0.00149789
-0.0107738;13.45;4.0793;-0.00188222
-0.0107957;13.48;4.09365;-0.00117554
-0.0108003;13.49;4.09813;-0.000881812
-0.0108093;13.51;4.10805;-0.000918052
-0.0108215;13.53;4.11889;-0.00133505
-0.0108356;13.55;4.12929;-0.00139012
-0.0108505;13.57;4.13939;-0.00155225
-0.0108678;13.6;4.15319;-0.00095
-0.0108824;13.63;4.16823;-0.00100269
-0.0108954;13.65;4.17894;-0.00141277
-0.0109107;13.67;4.18917;-0.00157513
-0.0109299;13.7;4.20372;-0.00107493
-0.010943;13.73;4.21779;-0.000786922
-0.0109521;13.75;4.22847;-0.000918767
-0.0109639;13.7701;4.23888;-0.00133552
-0.0109786;13.79;4.24917;-0.00153532
-0.0109922;13.81;4.25866;-0.00132169
-0.0109979;13.82;4.26302;-0.00127425
-0.0110151;13.85;4.27742;-0.00111785
-0.011028;13.87;4.28832;-0.00125863
-0.0110441;13.89;4.29885;-0.00179078
-0.0110609;13.91;4.30892;-0.00154426
-0.0110675;13.92;4.31359;-0.00128295
-0.0110761;13.94;4.32271;-0.000595352
-0.0110821;13.9601;4.33275;-0.000609896
-0.0110924;13.98;4.34365;-0.00127365
-0.0111077;14;4.35421;-0.00162842
-0.0111241;14.0201;4.3644;-0.00158312
-0.0111378;14.05;4.37822;-0.000405333
